"frame","x [nm]","y [nm]"
255,4066.00,482.14
255,25.69,4368.73
255,1403.37,8386.18
255,6300.92,891.56
255,7428.74,1657.58
255,5033.52,2351.29
255,884.19,6500.90
255,7908.59,2949.08
255,8827.00,822.78
255,3158.63,5986.14
255,2027.11,8259.02
255,1466.16,947.94
255,2068.86,7112.31
255,8933.16,1804.74
255,9691.69,4384.49
255,6648.21,8831.38
255,9776.32,3798.51
255,523.22,3216.98
255,3252.64,2013.33
255,6396.64,3961.58
255,2564.15,4008.27
255,9523.38,4291.06
255,8868.11,7037.27
255,9548.16,6914.66
255,2010.63,3426.29
255,8976.99,7623.70
255,6822.93,1226.16
255,951.71,6444.40
255,3167.23,8741.96
255,5286.81,6169.97
255,8287.39,178.97
255,2565.49,9311.11
255,4769.42,9478.88
255,6415.83,9225.09
255,1126.06,7776.50
255,6916.04,6419.85
255,3439.43,7948.39
255,2168.75,7468.40
255,9801.39,5964.76
255,329.12,151.24
255,5141.55,3411.29
255,7576.18,1566.83
255,9176.03,2000.70
255,9346.77,4756.84
255,9967.06,7636.66
255,5787.70,6433.57
255,1496.55,3322.69
255,1775.77,3101.19
255,4262.50,4414.22
255,9828.68,2947.74
256,3876.36,421.81
256,7994.39,8809.32
256,6435.39,7118.47
256,6348.11,6003.63
256,4234.19,8563.77
256,9806.35,285.45
256,8058.83,5622.59
256,4867.60,1037.92
256,833.92,5726.36
256,7037.00,5092.69
256,6181.18,9943.54
256,5232.10,5122.07
256,3990.54,5171.53
256,795.11,5560.23
256,3788.08,8874.10
256,1577.81,6666.62
256,3017.28,5379.54
256,2915.96,8475.34
256,3045.41,6443.50
256,7932.58,6280.75
256,2544.81,135.55
256,1457.50,1058.26
256,6865.21,4543.94
256,6255.80,4317.51
256,1929.38,2711.57
256,3086.04,1582.18
256,4228.83,6323.47
256,1911.47,5561.16
256,7942.59,9283.68
256,5998.21,7270.57
256,6691.76,4157.72
256,3560.15,4129.30
256,9484.38,5989.83
256,6365.36,7888.10
256,6221.41,9469.35
256,4413.59,8843.67
256,9612.43,1313.27
256,7048.96,5963.06
256,3937.26,244.08
256,4054.13,550.03
256,5147.48,2702.00
256,1080.65,3214.52
256,3460.85,4711.65
256,5533.30,5341.70
256,7965.79,4404.30
256,3827.91,3628.65
256,3383.88,3016.98
256,9489.07,7962.75
256,4686.52,7128.40
256,7825.49,3544.80
256,2367.82,1046.11
256,1778.77,4026.22
256,8735.36,5951.91
256,2034.74,285.93
256,7945.20,2602.97
256,9776.88,4996.75
256,7920.47,666.55
256,3972.56,6767.29
256,2931.44,9670.88
256,1654.67,3484.41
256,2992.63,1569.72
256,6444.07,3815.11
256,665.16,8318.91
256,5735.73,2551.13
256,5828.45,3416.18
256,6399.64,5453.90
256,1495.65,6211.50
256,1417.98,535.69
256,4027.61,9405.87
256,76.56,4569.33
256,4684.91,6244.82
256,3863.65,2931.49
256,3074.99,7332.16
256,1730.30,1894.75
256,3406.33,8900.26
256,3136.66,1866.25
256,7467.58,2210.02
256,9450.30,5974.77
256,6989.50,5813.27
256,5525.55,4447.41
256,355.36,1026.10
256,9664.92,8907.47
256,5847.57,7421.68
256,4690.25,672.51
256,4358.06,4410.05
256,7589.56,8016.15
256,3915.63,866.58
256,7522.39,9265.80
256,5139.79,1389.95
256,745.76,7272.54
256,9072.11,2666.91
256,6640.46,8253.67
256,1578.22,8540.23
256,2111.54,7943.00
256,9889.93,8705.57
256,7719.82,3017.22
256,6811.83,8332.52
256,3628.84,1688.72
256,2421.51,1968.05
256,5990.88,1786.99
257,5887.56,2684.17
257,5585.11,8493.18
257,9814.78,4544.64
257,8050.68,4092.08
257,3374.23,1095.68
257,193.45,288.22
257,8440.11,2219.67
257,6927.78,3017.51
257,4457.85,2924.12
257,8795.75,5493.58
257,2055.65,4094.52
257,411.29,8155.91
257,1672.72,130.49
257,6289.18,1856.85
257,6934.04,7541.41
257,7750.71,6160.52
257,3605.96,240.85
257,5006.22,7410.08
257,6689.24,9131.87
257,2453.25,5018.14
257,2977.36,9261.36
257,7163.35,6815.59
257,412.78,1503.25
257,9423.31,747.53
257,5930.46,7308.17
257,2431.68,3428.26
257,4309.93,7885.63
257,5285.44,7038.72
257,5401.40,7862.74
257,3740.51,3167.51
257,287.17,9713.89
257,7797.67,2012.17
257,6792.38,7861.92
257,2270.89,8558.81
257,1132.13,9455.79
257,2997.43,3608.47
257,139.26,7707.84
257,5390.50,6057.04
257,591.92,6996.58
257,3673.49,5766.12
257,9270.28,6259.37
257,5132.05,7323.12
257,4369.69,5891.98
257,7441.83,9798.56
257,3143.38,6377.42
257,6857.98,3576.55
257,2406.59,3277.67
257,6631.79,3089.25
257,9319.68,1946.62
257,9987.07,3077.69
257,7844.75,6264.76
257,6117.28,9442.27
257,9923.42,2649.91
257,7367.47,6332.22
257,751.64,6949.37
257,6224.27,4200.24
257,9137.35,8408.17
257,5932.19,5526.41
257,2032.86,8984.89
257,4372.43,445.11
257,6651.90,9707.84
257,8642.76,7792.33
257,9164.87,3127.28
257,6495.57,3056.17
257,7797.01,3160.96
257,4505.21,2570.71
257,9658.14,2282.28
257,4141.85,8219.21
257,1746.89,7210.71
257,9559.99,1725.73
257,8149.72,2019.25
257,3779.18,1652.05
257,3976.69,4829.57
257,3031.07,99.62
257,4809.70,1796.27
257,7662.16,9932.33
257,3426.02,7419.48
257,2727.01,7519.28
257,4564.54,717.08
257,7253.76,7673.49
257,6307.92,8395.09
257,9140.55,2419.80
257,2590.82,1867.96
257,5471.46,2048.16
257,3237.85,254.89
257,327.91,5306.13
257,3285.93,2504.76
257,5473.05,6676.77
257,6006.66,3835.30
257,1650.14,9653.19
257,4545.54,9259.86
257,7919.66,6027.19
257,168.07,9708.13
257,7477.32,6875.39
257,8923.10,9103.17
257,3640.73,8583.41
257,634.00,8843.01
257,4788.71,2391.70
257,3156.40,8372.72
257,8478.32,8836.72
258,4944.29,9411.85
258,9684.76,4478.29
258,4093.28,7848.78
258,125.24,1118.74
258,6840.14,7680.17
258,1131.66,9285.90
258,9552.11,2475.82
258,6398.79,7820.67
258,1901.95,3736.82
258,5122.59,6076.30
258,2461.41,8030.56
258,2810.06,2046.46
258,4243.95,6905.01
258,4383.05,6629.46
258,4995.50,3229.23
258,1877.19,9790.34
258,6698.54,3683.37
258,8287.79,6056.54
258,8050.45,8865.32
258,3649.52,6853.00
258,9980.10,6120.66
258,1279.59,3456.58
258,2126.15,91.91
258,2267.52,6822.64
258,3041.49,5335.33
258,9831.54,3596.88
258,3427.19,6598.25
258,5305.83,9957.73
258,9038.41,6700.38
258,118.08,3743.08
258,9908.06,3405.37
258,1742.21,4064.90
258,4274.04,5184.76
258,2788.65,4590.26
258,8391.66,4060.10
258,1477.35,7476.85
258,194.00,1988.51
258,4967.44,8363.49
258,8635.99,1530.30
258,722.01,6759.07
258,710.73,3936.38
258,115.08,7544.62
258,178.25,4480.49
258,48.10,7478.63
258,1266.36,1913.87
258,5172.06,9550.87
258,9281.48,4735.89
258,3346.96,1258.29
258,9766.05,6580.89
258,4752.52,6420.81
258,662.82,8470.83
258,4036.89,2726.69
258,557.13,8584.25
258,8488.19,1121.47
258,5336.22,9923.46
258,8142.61,365.31
258,1889.12,9761.89
258,8599.54,4786.59
258,72.31,4726.72
258,2424.71,8063.20
258,4654.40,4163.74
258,9290.31,3109.30
258,1373.64,6712.53
258,70.03,2604.33
258,7222.81,1166.71
258,6371.38,4103.89
258,1111.33,1494.65
258,1206.77,9611.19
258,8695.95,7397.04
258,2275.05,2733.97
258,4326.45,2928.24
258,7935.65,6807.83
258,4608.27,2222.21
258,1074.87,9013.36
258,9861.28,8246.03
258,1306.35,9204.56
258,7593.11,4240.32
258,5832.21,2130.00
258,1593.19,1158.63
258,6030.14,1821.92
258,2904.42,3411.58
258,4241.61,2672.89
258,1159.77,9384.02
258,6930.54,1952.66
258,9282.07,1026.58
258,5630.89,4695.90
258,790.33,6501.25
258,4615.37,8480.35
258,5602.62,9801.52
258,6149.20,518.89
258,8484.19,1684.18
258,2074.89,5602.68
258,647.00,242.57
258,2784.58,8450.04
258,9805.04,8718.59
258,639.49,8639.72
258,9156.18,4943.13
258,5876.26,5990.11
258,6331.89,5827.29
258,1219.29,7482.83
259,2706.09,8800.05
259,6836.77,2329.30
259,5060.60,9312.11
259,848.84,1861.66
259,9145.32,2567.33
259,6606.17,8029.92
259,6042.87,8230.60
259,3507.60,9198.08
259,6971.75,4129.55
259,1192.56,530.35
259,7248.35,8121.61
259,7384.97,6000.32
259,3183.87,9958.04
259,1600.04,3502.57
259,3694.27,2708.22
259,2265.64,6147.08
259,2838.32,4440.18
259,9113.32,2998.30
259,2174.43,8751.57
259,1696.69,733.50
259,2920.44,7431.71
259,4377.15,4102.02
259,5369.59,5741.23
259,4071.08,2915.11
259,8770.09,6306.06
259,7707.15,1948.88
259,7797.89,4908.13
259,7088.28,5458.17
259,6725.02,2233.57
259,4626.58,287.19
259,4165.62,1312.87
259,2823.19,6035.51
259,2175.95,3104.71
259,6672.47,9857.33
259,502.32,7967.28
259,3617.96,1090.79
259,5343.14,1869.93
259,7810.47,232.70
259,3280.53,4431.73
259,7428.57,9116.67
259,294.77,6046.75
259,5971.84,7757.54
259,2255.89,3492.97
259,2449.93,710.88
259,5641.40,9688.67
259,4826.45,2961.08
259,5520.84,180.70
259,5870.70,8236.41
259,9454.06,8386.61
259,8533.84,8840.94
259,2710.06,1097.27
259,5301.34,2113.68
259,7091.47,7598.31
259,4548.31,8673.92
259,4767.50,4054.98
259,9969.24,8740.02
259,1965.00,9441.53
259,8063.95,8711.56
259,9208.00,8613.36
259,360.16,1844.64
259,7555.89,1729.71
259,289.96,2238.70
259,8237.90,3153.56
259,5198.92,6481.07
259,3623.84,1992.16
259,3820.84,7948.99
259,8814.54,8094.96
259,9991.18,482.09
259,3714.14,64.17
259,8275.80,6822.70
259,6661.19,4816.82
259,1.62,8700.81
259,9026.31,5338.10
259,9305.70,8197.40
259,6146.83,9842.48
259,2050.07,3635.73
259,5552.06,9870.69
259,7326.18,7078.72
259,4472.54,36.36
259,2437.31,9475.66
259,4661.24,712.60
259,4681.99,1994.02
259,7903.80,7709.15
259,6636.89,5574.20
259,9250.82,5929.35
259,9213.47,9147.20
259,7817.49,8103.91
259,184.20,9328.48
259,7936.70,7268.34
259,762.97,5576.97
259,6534.33,8803.94
259,6349.10,5016.95
259,633.17,4701.23
259,6089.98,4046.83
259,6944.55,8287.78
259,6708.96,7510.46
259,1968.49,970.30
259,7084.36,2165.96
259,9878.97,1937.19
259,5395.65,8376.52
260,2398.81,8428.83
260,9907.48,4574.10
260,3045.68,8957.12
260,3744.65,4167.94
260,2414.87,6346.74
260,71.70,7295.83
260,3047.13,1235.72
260,127.53,8993.14
260,4097.61,4297.03
260,610.81,5936.29
260,6849.83,7109.86
260,9658.59,1893.40
260,4933.39,6394.81
260,3646.09,9074.61
260,3726.51,5451.81
260,1736.91,7515.20
260,9348.93,2587.46
260,4186.79,6787.82
260,6099.94,1494.02
260,8363.22,800.19
260,959.25,6415.19
260,2500.95,9398.16
260,7032.69,257.88
260,6873.83,160.21
260,1640.85,4435.79
260,6000.59,2327.18
260,8114.31,7047.56
260,7401.51,2918.63
260,699.24,1670.02
260,375.77,3630.56
260,8813.76,4662.08
260,6734.21,8464.60
260,1517.00,7112.56
260,2050.05,8152.81
260,5663.46,9034.00
260,6650.63,1379.89
260,3410.48,267.87
260,9346.51,2387.91
260,8425.67,8197.15
260,876.31,3711.44
260,1422.89,1072.02
260,7641.63,5104.04
260,8186.24,8621.33
260,4875.44,7656.86
260,4808.43,5792.06
260,1172.89,3770.20
260,5921.95,4885.91
260,614.06,2734.92
260,4526.71,8808.34
260,2701.64,2181.54
260,7011.63,7124.69
260,8578.38,683.87
260,2394.59,4943.44
260,3796.88,5751.32
260,539.52,9120.41
260,4645.91,4458.05
260,8222.37,7027.76
260,3336.84,5348.87
260,4052.23,1460.99
260,7638.15,8918.49
260,3469.90,843.64
260,9215.77,3447.45
260,6221.40,3394.76
260,2907.71,9966.55
260,7581.23,6831.96
260,6586.55,5428.20
260,2325.72,699.84
260,9459.58,1110.97
260,5949.55,8255.21
260,5932.07,4340.43
260,5116.07,8500.67
260,584.99,2404.99
260,6509.50,9646.46
260,7360.73,7558.46
260,1586.33,3301.73
260,4635.76,5210.54
260,392.21,1068.83
260,6524.08,2217.42
260,4813.04,6736.19
260,7138.21,942.22
260,9354.66,6046.42
260,7264.50,6418.06
260,4772.02,5542.35
260,6626.71,1816.07
260,6655.77,5150.87
260,5588.49,8600.58
260,6136.00,3966.51
260,3697.78,5318.16
260,8368.75,5469.39
260,7678.77,885.19
260,4273.91,4107.70
260,470.78,934.86
260,2385.68,7514.72
260,24.58,9224.47
260,2852.00,6253.35
260,2011.90,1575.91
260,2289.85,6089.86
260,8875.92,7514.28
260,8277.28,9424.19
260,7762.40,4772.27
261,140.59,6702.64
261,881.68,7342.07
261,1932.43,5542.56
261,6264.76,8269.94
261,118.74,2625.84
261,7275.57,9570.48
261,9777.01,3070.18
261,3094.11,5473.90
261,1838.29,4232.84
261,1087.93,2436.18
261,9668.52,6068.95
261,9992.42,5551.69
261,4989.03,6882.86
261,1635.39,1743.40
261,8765.77,4597.13
261,7738.05,2710.46
261,721.56,2503.38
261,2969.41,7193.24
261,4408.26,2754.41
261,7018.73,7909.17
261,3207.62,1570.05
261,1240.37,7458.69
261,7645.05,1300.83
261,9417.96,3284.61
261,12.68,8257.75
261,7461.30,1399.15
261,5006.44,1790.90
261,1526.82,8807.02
261,7204.01,8870.88
261,6521.09,3615.72
261,1917.72,156.24
261,418.33,3086.99
261,7993.91,8912.61
261,1597.94,3269.97
261,2472.13,2863.67
261,6136.64,1119.10
261,6011.80,209.13
261,2824.54,5269.26
261,6488.96,3253.98
261,338.68,7572.56
261,6128.80,2110.70
261,7640.93,5699.38
261,183.65,7980.19
261,4158.28,5680.71
261,5900.23,3881.85
261,9744.97,7507.40
261,7847.01,7759.95
261,5610.02,7077.23
261,4665.31,3321.57
261,5554.11,7667.72
261,626.15,2934.04
261,9991.92,2908.75
261,881.54,960.32
261,3566.24,5224.40
261,2348.15,2071.17
261,4588.33,3516.70
261,4787.10,6619.41
261,2501.78,6054.04
261,429.87,126.90
261,926.61,6304.92
261,2918.33,4377.89
261,3405.80,6079.76
261,670.87,6174.34
261,3577.28,372.19
261,3565.52,3267.12
261,6865.49,8497.45
261,7977.01,9362.68
261,3259.76,5958.80
261,2607.21,6938.97
261,3706.75,7812.57
261,1314.55,6048.29
261,2436.31,2451.58
261,167.74,6698.14
261,7791.39,6881.01
261,4075.13,4096.55
261,7084.14,490.11
261,3411.98,5962.83
261,203.23,4157.54
261,4766.70,2900.00
261,5295.30,7703.21
261,9369.98,4068.04
261,9072.08,2363.19
261,2946.95,4833.27
261,3198.23,2578.01
261,270.72,7452.44
261,17.88,3020.53
261,1154.42,8997.74
261,5256.40,4798.37
261,7742.08,9212.00
261,5022.95,3263.33
261,1474.45,3007.63
261,947.69,7560.73
261,4296.19,5868.67
261,6403.71,3526.67
261,3996.05,1357.35
261,4098.38,1531.26
261,3547.68,6383.28
261,2421.50,7782.44
261,8620.16,7037.90
261,3529.63,9888.72
262,2348.51,2110.25
262,3302.20,5492.50
262,5283.05,9280.98
262,4491.42,4691.18
262,3452.48,2613.85
262,1229.16,7561.77
262,9001.45,6388.25
262,7197.34,4031.68
262,9658.98,7607.17
262,6208.64,6321.72
262,6160.82,9825.84
262,7437.01,8480.64
262,7937.33,6032.34
262,5009.59,1854.96
262,3783.06,9266.71
262,2550.25,3969.63
262,6153.36,6261.70
262,5578.34,9502.04
262,1416.93,2795.66
262,4628.94,1776.94
262,9275.08,931.05
262,1675.81,4504.47
262,5465.48,757.89
262,3284.44,7405.63
262,6744.13,2129.04
262,9376.98,8883.83
262,8806.13,9382.73
262,1859.76,4280.49
262,3160.57,4539.05
262,3636.65,8301.74
262,1163.96,933.81
262,3098.83,9991.53
262,6025.17,4067.55
262,3924.99,4856.37
262,1767.40,8358.31
262,7784.07,4743.35
262,6041.97,9746.58
262,8717.25,2137.27
262,9726.62,8864.08
262,5107.02,9924.08
262,2520.75,1459.81
262,9976.18,7813.58
262,5845.65,8091.98
262,4309.53,7374.61
262,1926.03,1907.98
262,9793.97,8465.43
262,7957.50,7982.91
262,7110.55,2107.78
262,8355.98,9469.06
262,8662.64,64.44
262,6213.01,4007.77
262,2232.07,6797.78
262,7012.15,8610.62
262,9687.67,7973.79
262,747.50,8217.29
262,8061.85,862.06
262,6783.76,6560.05
262,1747.23,4376.09
262,9101.36,5957.30
262,4359.41,7371.87
262,684.74,484.48
262,2937.65,8409.35
262,2779.95,4031.34
262,1069.08,136.04
262,2547.83,1030.58
262,1268.67,4769.89
262,9629.37,1350.87
262,3476.02,8929.75
262,2270.99,546.12
262,3047.41,2525.23
262,2135.55,3370.79
262,828.73,6779.43
262,9772.88,2022.14
262,2810.03,6382.83
262,1182.65,6837.72
262,610.16,5867.36
262,6696.26,1369.95
262,61.36,3456.98
262,6643.02,1267.16
262,6724.93,2959.07
262,5079.73,4194.13
262,3691.84,6415.42
262,3515.89,7214.87
262,130.07,7035.93
262,4156.06,4295.59
262,4384.26,6790.04
262,1422.52,2452.41
262,1579.94,324.59
262,1983.37,4565.35
262,6649.35,2711.36
262,1757.36,977.00
262,2190.84,4522.79
262,4696.32,1941.46
262,649.65,3071.24
262,9753.26,5654.42
262,7695.21,8647.32
262,8291.21,983.87
262,1376.87,3196.90
262,500.66,902.70
262,7476.36,7530.66
263,8529.38,6257.73
263,3003.84,6127.85
263,8695.85,7068.59
263,7103.12,3223.70
263,3840.38,1398.87
263,6958.88,1336.19
263,6777.30,1849.17
263,3706.59,7765.49
263,6576.97,1780.00
263,2831.17,1061.62
263,1975.99,7882.52
263,3003.53,3041.29
263,4487.92,6707.99
263,5741.66,7371.51
263,7579.81,8772.25
263,1205.49,2801.11
263,1978.02,6509.32
263,656.17,8746.72
263,1246.78,727.96
263,5352.36,8724.77
263,3069.84,5021.05
263,3465.00,9414.95
263,3941.47,1192.04
263,2705.91,8420.91
263,5291.12,6258.00
263,5062.71,6961.62
263,2476.68,1490.66
263,3435.65,6919.27
263,9685.70,7962.96
263,8648.40,4058.10
263,7561.49,2660.33
263,2900.86,8701.84
263,7445.53,1165.68
263,4576.02,4263.62
263,5783.34,9352.53
263,4940.63,612.99
263,7562.43,4918.72
263,2107.40,3867.96
263,5522.74,6809.83
263,1747.52,6986.88
263,5879.32,461.61
263,6036.98,5425.07
263,5832.52,4350.00
263,9717.90,7682.62
263,5646.14,3095.29
263,2156.23,4694.09
263,7025.77,3864.02
263,5925.81,9746.69
263,8272.57,8432.85
263,2336.63,1988.53
263,1705.10,1786.65
263,682.93,7631.88
263,6071.60,5527.41
263,7381.27,1360.62
263,6821.82,4770.11
263,5517.25,7384.27
263,2013.83,1286.76
263,4855.50,6369.45
263,236.76,8886.70
263,1918.17,9784.05
263,337.88,5382.27
263,9942.27,7815.83
263,8159.97,6540.72
263,4609.72,2798.82
263,257.18,2334.35
263,4624.70,9896.70
263,4654.04,9871.39
263,3588.96,6430.18
263,1553.12,9793.78
263,9272.10,8266.49
263,1123.53,2763.88
263,3436.63,2626.47
263,9627.72,8029.26
263,2878.36,5395.81
263,5288.59,5058.40
263,4307.45,9005.12
263,8984.85,3052.17
263,593.44,8633.38
263,861.84,558.15
263,7730.12,4833.29
263,3162.57,3545.58
263,3594.46,4841.27
263,6804.69,6729.34
263,5919.23,2428.45
263,176.38,7875.32
263,7947.22,8659.59
263,9988.04,6243.02
263,8588.29,1513.56
263,3844.71,2926.40
263,1268.96,4621.59
263,2466.22,6301.35
263,8646.13,1109.81
263,1476.56,3080.17
263,6737.66,6590.37
263,6559.23,1250.95
263,8576.86,1020.95
263,4056.87,5529.18
263,1685.02,3905.17
263,2426.36,8877.28
263,4010.07,6537.04
264,2300.03,4512.64
264,7758.71,40.16
264,4444.29,9345.89
264,3809.74,8488.44
264,9793.20,2769.97
264,9613.14,7104.29
264,3984.53,1581.59
264,4905.56,6074.47
264,9261.51,1475.87
264,3932.91,2549.26
264,1375.42,4089.87
264,5704.28,0.33
264,3815.46,4627.78
264,6358.50,5006.23
264,8992.05,5453.30
264,1152.99,7073.85
264,2604.19,2813.18
264,1741.89,3576.16
264,7128.27,8505.80
264,1205.07,3720.04
264,5711.62,2869.45
264,5817.28,8314.27
264,9928.48,3200.00
264,8299.96,8928.94
264,3173.76,9223.34
264,1727.68,727.67
264,8297.88,5406.69
264,4018.04,6155.48
264,9556.77,5514.85
264,6849.36,5615.98
264,7307.21,6775.30
264,9764.24,2061.27
264,6324.97,5426.48
264,7586.39,7651.98
264,5160.07,1372.45
264,2063.78,8257.10
264,4697.71,864.98
264,4569.41,621.05
264,5280.75,3381.80
264,1842.42,8634.66
264,5727.29,6379.02
264,7722.21,9933.31
264,3410.62,1145.46
264,9075.90,3130.35
264,5899.64,8562.98
264,5910.72,8274.35
264,3564.78,8600.66
264,5068.63,7733.03
264,7505.42,1134.65
264,351.98,7399.57
264,2043.82,3280.09
264,7206.13,8323.09
264,9044.62,1970.03
264,4077.71,7189.82
264,6152.62,1706.36
264,5263.56,2790.81
264,7962.79,6045.83
264,6918.55,2350.09
264,9516.30,8365.74
264,5147.49,3630.79
264,9054.92,1756.04
264,1914.70,2367.56
264,4817.87,3316.69
264,7172.77,7159.61
264,760.81,8525.52
264,6976.32,6656.10
264,5705.76,871.45
264,314.79,6309.53
264,1579.31,7623.88
264,6415.38,7362.07
264,6251.24,5874.98
264,9166.82,7961.85
264,3037.99,3117.36
264,9247.32,6329.31
264,5881.49,4471.57
264,4424.45,7671.43
264,7157.96,7419.97
264,3648.22,9473.68
264,2853.33,2881.47
264,5716.55,6083.02
264,8275.11,8674.79
264,4764.66,8804.02
264,2085.50,1546.06
264,1029.47,7703.23
264,4046.26,8099.76
264,6235.42,2995.92
264,6255.59,6589.72
264,2984.53,9830.01
264,5839.43,1645.99
264,9193.92,4095.40
264,108.79,7230.46
264,5266.33,3369.99
264,3287.18,7289.87
264,9219.69,8930.14
264,7269.95,1819.87
264,851.94,8071.85
264,2597.08,3458.21
264,7823.76,7484.19
264,7885.21,1505.64
264,3875.42,701.65
265,2858.92,6817.94
265,7720.56,853.24
265,6160.17,6398.82
265,1355.78,4462.03
265,7609.78,1290.05
265,3318.52,8612.76
265,5045.27,1320.56
265,5199.89,4183.44
265,3512.72,6437.04
265,251.89,5947.54
265,7646.53,799.71
265,8106.32,8603.58
265,1046.71,6213.43
265,7254.11,6499.33
265,1235.51,2019.51
265,1655.26,2186.41
265,4624.08,1417.16
265,3352.37,3846.60
265,4870.95,2953.03
265,4563.70,4089.52
265,2642.89,556.18
265,9581.38,4216.58
265,7984.76,2546.80
265,5137.47,9423.96
265,9716.27,6455.44
265,4625.75,2909.63
265,8411.79,1818.34
265,1193.02,4820.48
265,1756.31,6495.87
265,6979.85,7595.77
265,3251.88,9785.48
265,8641.20,7242.40
265,4168.62,4116.85
265,1178.73,4425.22
265,1407.79,6713.42
265,5536.48,6025.94
265,6202.22,4661.71
265,534.57,7805.37
265,1824.55,3228.44
265,9310.28,3855.06
265,2784.42,4674.98
265,465.58,1372.86
265,9116.81,489.13
265,6596.46,4782.67
265,2122.17,2473.16
265,9767.42,1614.40
265,7652.16,9509.00
265,3973.98,5322.52
265,9730.38,3599.73
265,7346.94,6796.13
265,1211.90,554.17
265,3582.30,148.49
265,1387.32,8556.77
265,2997.11,7251.25
265,7543.39,6874.21
265,220.07,1906.49
265,3039.58,4849.25
265,5653.10,7640.32
265,5043.24,2818.83
265,850.19,784.80
265,8996.49,6050.33
265,6406.55,5344.91
265,3812.31,2812.29
265,1389.52,7724.17
265,3864.79,914.68
265,2224.41,6811.50
265,313.67,6498.35
265,4818.92,5029.14
265,1988.24,8486.36
265,4212.47,2884.63
265,8521.14,1619.11
265,4712.82,3583.81
265,3787.23,8743.85
265,1154.31,8690.35
265,7890.79,55.18
265,7570.99,6043.45
265,5028.85,4867.22
265,2154.86,2442.87
265,446.89,3026.32
265,5078.91,265.96
265,4212.27,5351.95
265,4257.46,1960.28
265,646.84,8490.54
265,4267.55,995.52
265,7863.41,8861.41
265,9246.09,2045.69
265,830.05,1871.08
265,8737.40,400.24
265,6919.58,2834.49
265,1778.30,2295.06
265,1395.95,1362.85
265,306.29,8862.00
265,250.58,8673.68
265,5967.93,4378.36
265,2123.66,5480.25
265,7495.25,7312.90
265,1706.07,9186.14
265,721.28,3442.53
265,5630.64,7847.51
265,3910.15,9783.31
266,8016.60,9960.04
266,9403.65,4936.99
266,2764.36,9101.69
266,2072.89,6782.96
266,4346.44,4881.55
266,4238.42,2461.76
266,824.25,3089.51
266,6919.80,6384.41
266,7110.68,8395.15
266,4770.31,4718.92
266,3302.32,2780.13
266,9365.12,5639.19
266,6576.18,9047.57
266,8371.85,9647.96
266,3712.14,372.59
266,152.02,2195.90
266,4795.32,3635.30
266,1848.24,6743.95
266,6714.23,6198.35
266,1395.21,1491.67
266,3373.77,8840.90
266,1318.22,7776.01
266,2094.92,4880.14
266,5423.59,8063.78
266,1565.72,7124.90
266,2336.46,1080.94
266,9936.14,984.20
266,1030.26,3919.20
266,5445.98,7508.22
266,4586.33,9157.49
266,7459.61,7100.70
266,9543.64,9230.23
266,1212.43,676.65
266,1317.95,7616.23
266,178.94,9084.87
266,7310.71,6892.31
266,6077.66,6847.95
266,5543.45,7366.18
266,5214.32,9605.85
266,7432.90,9656.98
266,5377.41,1531.11
266,1352.20,5440.00
266,5063.41,6084.55
266,4304.88,8470.84
266,3597.87,4600.08
266,1097.86,9581.38
266,449.91,2130.75
266,2007.41,5366.29
266,2327.52,457.89
266,1676.22,4151.64
266,5743.17,8763.32
266,7300.57,987.40
266,5462.04,7051.42
266,4598.28,7755.72
266,2904.98,5258.82
266,8511.67,6809.94
266,7862.55,1798.65
266,3016.05,2009.84
266,9584.40,9597.35
266,5002.21,7374.41
266,2641.91,154.49
266,8793.84,4953.71
266,8987.34,5097.84
266,1849.44,8923.23
266,8589.19,5921.44
266,7928.54,5361.63
266,6299.14,1050.18
266,7420.33,5368.72
266,3196.01,7095.15
266,7793.49,7591.98
266,6338.90,3007.20
266,4902.95,4787.16
266,4926.91,5178.06
266,9179.43,3389.81
266,8844.12,5681.24
266,6588.98,400.10
266,9973.41,6066.02
266,8314.53,9699.72
266,4975.70,1911.56
266,3035.58,7911.63
266,4341.65,2980.55
266,6485.16,7100.85
266,1154.70,4275.13
266,6465.71,351.97
266,3355.69,9228.78
266,8713.11,4330.67
266,4193.77,4238.48
266,6249.52,2228.72
266,1364.80,6978.86
266,5937.23,5432.84
266,8118.55,7952.71
266,8313.97,184.60
266,8786.62,660.30
266,3092.77,3947.38
266,4889.44,358.07
266,8563.87,1720.70
266,7619.60,6097.69
266,9181.51,1960.41
266,4941.27,9970.24
266,1020.97,3657.73
267,2522.08,3168.47
267,7516.65,3994.90
267,9229.51,2278.65
267,487.48,9218.25
267,5695.25,7562.28
267,4861.60,6942.89
267,7914.48,4258.15
267,5536.70,8404.45
267,4377.37,8113.24
267,5545.67,2154.96
267,2144.78,3396.53
267,8393.51,778.11
267,9467.67,9633.89
267,8138.74,1498.88
267,1326.14,7536.83
267,5708.92,2699.42
267,1935.15,581.79
267,3218.51,5252.26
267,1161.78,4298.59
267,9956.81,9950.80
267,9645.87,6342.23
267,3844.49,5430.93
267,2139.47,50.42
267,6284.13,6131.82
267,1865.38,9607.36
267,8157.47,8399.97
267,6121.90,5058.18
267,1886.05,8963.84
267,1818.70,3174.04
267,978.83,2395.45
267,402.74,2872.09
267,9801.67,3934.36
267,7912.43,3162.92
